Sale_ID,Sale_Date,Sale_Date_Flag,Year,Month,Quarter,Region,Country,Dealer_Name,Model,Segment,Fuel_Type,CUSAtomer_Segment,Customer_Segment_Cleaned,Currency,Currency_Cleaned,Units_Sold,Unit_Price_Local,Discount_Pct,Total_Revenue_Local,Total_Revenue_Local_Flag,Revenue_EUR,COGS_EUR,Gross_Profit_EUR,Customer_Age,Customer_Age_Flag,CUSAtomer_Gender,Satisfaction_Score,Satisfactory_Score_Flag
BMW-1457,31-07-2027,CORRUPTED,2020,7,Q3,UAE,UAE,Dubai BMW,BMW 2 Series,Coupe,Diesel,Individual,Individual,AED,AED,1,150795.77,0.1,150795.77,OK,37698.94,27169.58,10529.36,50,OK,Prefer not to say,3.4,OK
BMW-3152,26-06-2027,CORRUPTED,2022,7,Q3,Australia,Australia,Sydney BMW,BMW iX,Electric,Electric,individual,Individual,AUD,AUD,1,144120.36,4.5,144120.36,OK,87345.67,65854.06,21491.62,34,OK,Male,3.4,OK
BMW-3112,13-05-2027,CORRUPTED,2022,7,Q3,USA,USA,Chicago Motors,BMW M5,M Sport,Hybrid,individual,Individual,USD,USD,1,134745.68,3.18,134745.68,OK,123619.89,91930.71,31689.18,28,OK,Female,3.4,OK
BMW-1528,12-04-2027,CORRUPTED,2020,8,Q3,Australia,Australia,Sydney BMW,BMW M3,M Sport,Hybrid,Lease,Lease,AUD,AUD,1,127648.39,5.85,127648.39,OK,77362.66,59159.94,18202.72,33,OK,Prefer not to say,3.4,OK
BMW-3073,08-01-2027,CORRUPTED,2022,6,Q2,Australia,Australia,Melbourne Auto Group,BMW X5,SUV,Diesel,Individual,Individual,AUD,AUD,1,114687.9,0.91,114687.9,OK,69507.82,50505.27,19002.54,36,OK,Female,3.4,OK
BMW-5318,18-12-2026,CORRUPTED,2024,10,Q4,USA,USA,Beverly Hills BMW,BMW X7,SUV,Diesel,Individual,Individual,USD,USD,1,111878.57,4.17,111878.57,OK,102640.89,77118.16,25522.73,61,OK,Male,3.4,OK
BMW-1350,29-11-2026,CORRUPTED,2020,6,Q2,USA,USA,Miami Auto Group,BMW 7 Series,Sedan,Diesel,Individual,Individual,USD,USD,1,109881.83,3.4,109881.83,OK,100809.02,75140.23,25668.79,48,OK,Female,3.4,OK
BMW-2393,18-10-2026,CORRUPTED,2021,9,Q3,USA,USA,Chicago Motors,BMW X7,SUV,Petrol,Individual,Individual,USD,USD,1,105115.59,2.23,105115.59,OK,96436.32,71019.35,25416.97,25,OK,Prefer not to say,3.4,OK
BMW-5317,13-10-2026,CORRUPTED,2024,10,Q4,USA,USA,Beverly Hills BMW,BMW X7,SUV,Diesel,individual,Individual,USD,USD,1,104888.82,1.96,104888.82,OK,96228.28,70670.04,25558.24,68,OK,Male,3.4,OK
BMW-3086,11-10-2026,CORRUPTED,2022,7,Q3,Germany,Germany,BMW Munich HQ,BMW M5,M Sport,Petrol,individual,Individual,EUR,EUR,1,104781.13,7.25,104781.13,OK,104781.13,81336.72,23444.41,28,OK,Female,3.4,OK
BMW-4168,10-10-2026,CORRUPTED,2023,8,Q3,Australia,Australia,Sydney BMW,BMW i4,Electric,Electric,Individual,Individual,AUD,AUD,1,104779.42,3.71,104779.42,OK,63502.68,47483.69,16018.99,33,OK,Female,3.4,OK
BMW-5337,24-09-2026,CORRUPTED,2024,10,Q4,USA,USA,Dallas BMW,BMW 7 Series,Sedan,Diesel,individual,Individual,USD,USD,1,103142.72,7.73,103142.72,OK,94626.35,73838.87,20787.48,54,OK,Prefer not to say,3.4,OK
BMW-1707,01-09-2026,CORRUPTED,2020,11,Q4,USA,USA,Chicago Motors,BMW X7,SUV,Diesel,Individual,Individual,USD,USD,1,100878.14,0.99,100878.14,OK,92548.76,67304.75,25244.01,48,OK,Prefer not to say,3.4,OK
BMW-4353,13-08-2026,CORRUPTED,2023,11,Q4,Germany,Germany,BMW Munich HQ,BMW X7,SUV,Petrol,Individual,Individual,EUR,EUR,1,98838.36,3.36,98838.36,OK,98838.36,73634.13,25204.23,50,OK,Male,3.4,OK
BMW-1767,17-07-2026,CORRUPTED,2020,12,Q4,USA,USA,Dallas BMW,BMW iX,Electric,Electric,Individual,Individual,USD,USD,1,96834.34,6.53,96834.34,OK,88838.85,68435.72,20403.13,43,OK,Female,3.4,OK
BMW-4443,02-07-2026,CORRUPTED,2023,12,Q4,USA,USA,Beverly Hills BMW,BMW M3,M Sport,Petrol,Individual,Individual,USD,USD,1,95904.85,1.62,95904.85,OK,87986.1,64393.05,23593.05,26,OK,Prefer not to say,3.4,OK
BMW-1423,14-06-2026,CORRUPTED,2020,7,Q3,USA,USA,Beverly Hills BMW,BMW iX,Electric,Electric,Individual,Individual,USD,USD,1,94611.3,7.95,94611.3,OK,86799.36,67895.33,18904.03,33,OK,Female,3.4,OK
BMW-4980,04-04-2026,CORRUPTED,2024,6,Q2,USA,USA,Dallas BMW,BMW iX,Electric,Electric,Individual,Individual,USD,USD,1,90296.58,4.03,90296.58,OK,82840.9,62151.02,20689.88,39,OK,Prefer not to say,3.4,OK
BMW-2934,13-03-2026,CORRUPTED,2022,4,Q2,Australia,Australia,Sydney BMW,BMW X3,SUV,Petrol,Individual,Individual,AUD,AUD,1,88376.85,3.24,88376.85,OK,53561.73,39854.19,13707.54,68,OK,Female,3.4,OK
BMW-1422,04-02-2026,CORRUPTED,2020,7,Q3,USA,USA,Chicago Motors,BMW 2 Series,Coupe,Diesel,Corporate Fleet,Corporate Fleet,USD,USD,2,42833.27,4.26,85666.54,OK,78593.15,59107.2,19485.95,49,OK,Male,3.4,OK
BMW-4085,09-11-2025,CORRUPTED,2023,7,Q3,Australia,Australia,Sydney BMW,BMW X3,SUV,Diesel,Individual,Individual,AUD,AUD,1,80638.34,1.95,80638.34,OK,48871.72,35888.36,12983.36,44,OK,Female,3.4,OK
BMW-4950,02-10-2025,CORRUPTED,2024,6,Q2,Germany,Germany,BMW Munich HQ,BMW X5,SUV,Diesel,Individual,Individual,EUR,EUR,1,78225.32,1.12,78225.32,OK,78225.32,56960.36,21264.95,-5,BAD AGE,Female,3.4,OK
BMW-4477,27-09-2025,CORRUPTED,2023,12,Q4,UK,UK,Edinburgh Motors,BMW iX,Electric,Electric,Individual,Individual,GBP,GBP,1,78002.88,4.65,78002.88,OK,90701.02,68489.12,22211.9,26,OK,Male,3.4,OK
BMW-1838,24-09-2025,CORRUPTED,2021,1,Q1,Germany,Germany,AutohaUSA Berlin,BMW X5,SUV,Diesel,Individual,Individual,EUR,EUR,1,77801.69,2.46,77801.69,OK,77801.69,57431.39,20370.3,58,OK,Female,3.4,OK
BMW-4543,04-09-2025,CORRUPTED,2024,1,Q1,USA,USA,Beverly Hills BMW,BMW X5,SUV,Petrol,Individual,Individual,USD,USD,1,76788.11,0.45,76788.11,OK,70447.81,50950.6,19497.21,25,OK,Male,3.4,OK
BMW-4960,20-08-2025,CORRUPTED,2024,6,Q2,Germany,Germany,BMW Munich HQ,BMW M3,M Sport,Diesel,Corporate Fleet,Corporate Fleet,EUR,EUR,1,76301.93,4.76,76301.93,OK,76301.93,57684.91,18617.01,42,OK,Male,3.4,OK
BMW-5038,15-07-2025,CORRUPTED,2024,7,Q3,Germany,Germany,Stuttgart Motors,BMW X5,SUV,Petrol,Individual,Individual,EUR,EUR,1,74476.13,7.53,74476.13,OK,74476.13,57992.28,16483.85,62,OK,Male,3.4,OK
BMW-2049,06-07-2025,CORRUPTED,2021,4,Q2,USA,USA,Chicago Motors,BMW i4,Electric,Electric,Individual,Individual,USD,USD,1,73933.26,6.08,73933.26,OK,67828.68,51998.85,15829.83,38,OK,Female,3.4,OK
BMW-3388,23-05-2025,CORRUPTED,2022,11,Q4,USA,USA,Dallas BMW,BMW 5 Series,Sedan,Petrol,Individual,Individual,USD,USD,1,71139.85,1.81,71139.85,OK,65265.91,47856.25,17409.67,42,OK,Prefer not to say,3.4,OK
BMW-2932,17-05-2025,CORRUPTED,2022,4,Q2,Australia,Australia,Melbourne Auto Group,BMW 3 Series,Sedan,Hybrid,Individual,Individual,AUD,AUD,1,70998.74,0.49,70998.74,OK,43029.54,31134.72,11894.82,0,BAD AGE,Male,3.4,OK
BMW-1008,22-04-2025,CORRUPTED,2020,1,Q1,Germany,Germany,AutohaUSA Berlin,BMW i4,Electric,Electric,Individual,Individual,EUR,EUR,1,69193.31,0.37,69193.31,OK,69193.31,50005,19188.31,42,OK,Prefer not to say,3.4,OK
BMW-4099,01-04-2025,CORRUPTED,2023,8,Q3,Germany,Germany,AutohaUSA Berlin,BMW X5,SUV,Hybrid,individual,Individual,EUR,EUR,1,67915.96,7.95,67915.96,OK,67915.96,53120.08,14795.88,35,OK,Prefer not to say,3.4,OK
BMW-5147,03-03-2025,CORRUPTED,2024,8,Q3,USA,USA,Chicago Motors,BMW i4,Electric,Electric,Corporate Fleet,Corporate Fleet,USD,USD,1,66610.23,7.67,66610.23,OK,61110.3,47656.89,13453.41,40,OK,Female,3.4,OK
BMW-2116,15-02-2025,CORRUPTED,2021,5,Q2,USA,USA,Beverly Hills BMW,BMW i4,Electric,Electric,Individual,Individual,USD,USD,1,65937.53,5.26,65937.53,OK,60493.15,45975.6,14517.55,50,OK,Male,3.4,OK
BMW-4369,21-11-2024,CORRUPTED,2023,11,Q4,UK,UK,Manchester Prestige,BMW X5,SUV,Diesel,Individual,Individual,GBP,GBP,1,62455.71,2.4,62455.71,OK,72622.91,53576.88,19046.04,61,OK,Male,3.4,OK
BMW-1013,18-10-2024,CORRUPTED,2020,1,Q1,USA,USA,Dallas BMW,BMW 5 Series,Sedan,Hybrid,Individual,Individual,USD,USD,1,61337.52,4.16,61337.52,OK,56272.95,42275.41,13997.54,52,OK,Prefer not to say,3.4,OK
BMW-1074,08-09-2024,CORRUPTED,2020,2,Q1,Germany,Germany,AutohaUSA Berlin,BMW 5 Series,Sedan,Petrol,individual,Individual,EUR,EUR,1,59750.79,7.12,59750.79,OK,59750.79,46318.46,13432.33,38,OK,Male,3.4,OK
BMW-5309,28-07-2024,CORRUPTED,2024,10,Q4,Germany,Germany,Hamburg Drive,BMW 5 Series,Sedan,Petrol,Individual,Individual,EUR,EUR,1,58466.78,3.67,58466.78,OK,58466.78,43701.63,14765.14,55,OK,Female,3.4,OK
BMW-4635,18-07-2024,CORRUPTED,2024,2,Q1,USA,USA,Dallas BMW,BMW 5 Series,Sedan,Hybrid,individual,Individual,USD,USD,1,58264.49,5.59,58264.49,OK,53453.66,40766.23,12687.43,45,OK,Female,3.4,OK
BMW-4704,11-06-2024,CORRUPTED,2024,3,Q1,USA,USA,Beverly Hills BMW,BMW 5 Series,Sedan,Diesel,Individual,Individual,USD,USD,1,57378.21,6.64,57378.21,OK,52640.56,40594.91,12045.65,70,OK,Prefer not to say,3.4,OK
BMW-2593,08-04-2024,CORRUPTED,2021,12,Q4,Germany,Germany,BMW Munich HQ,BMW 5 Series,Sedan,Hybrid,Individual,Individual,EUR,EUR,1,55197.04,0.91,55197.04,OK,55197.04,40106.5,15090.53,70,OK,Female,3.4,OK
BMW-3480,27-02-2024,CORRUPTED,2022,12,Q4,UK,UK,Manchester Prestige,BMW 5 Series,Sedan,Petrol,Corporate Fleet,Corporate Fleet,GBP,GBP,1,53799.27,5.73,53799.27,OK,62557.29,47778.23,14779.06,67,OK,Female,3.4,OK
BMW-2743,22-02-2024,CORRUPTED,2022,2,Q1,Germany,Germany,Hamburg Drive,BMW 5 Series,Sedan,Diesel,Individual,Individual,EUR,EUR,1,53638.8,2.98,53638.8,OK,53638.8,39806.67,13832.12,68,OK,Female,3.4,OK
BMW-2032,31-01-2024,CORRUPTED,2021,4,Q2,Germany,Germany,Stuttgart Motors,BMW X3,SUV,Petrol,Individual,Individual,EUR,EUR,1,53059.32,0.8,53059.32,OK,53059.32,38511.56,14547.76,27,OK,Male,3.4,OK
BMW-4138,02-01-2024,CORRUPTED,2023,8,Q3,UK,UK,Manchester Prestige,BMW i4,Electric,Electric,Individual,Individual,GBP,GBP,1,51948.02,6.88,51948.02,OK,60404.67,46702.75,13701.92,32,OK,Male,3.4,OK
BMW-3783,11-11-2023,CORRUPTED,2023,4,Q2,USA,USA,Chicago Motors,BMW 3 Series,Sedan,Hybrid,Individual,Individual,USD,USD,1,49538.51,5.99,49538.51,OK,45448.18,34806.39,10641.79,35,OK,Prefer not to say,3.4,OK
BMW-5333,20-10-2023,CORRUPTED,2024,10,Q4,USA,USA,Chicago Motors,BMW 3 Series,Sedan,Petrol,Corporate Fleet,Corporate Fleet,USD,USD,1,48709.32,2.28,48709.32,OK,44687.45,32925.58,11761.87,51,OK,Prefer not to say,3.4,OK
BMW-3195,03-09-2023,CORRUPTED,2022,8,Q3,UK,UK,Edinburgh Motors,BMW X3,SUV,Petrol,Lease,Lease,GBP,GBP,1,46851.53,4.65,46851.53,OK,54478.53,41135.66,13342.87,57,OK,Male,3.4,OK
BMW-4363,24-08-2023,CORRUPTED,2023,11,Q4,USA,USA,Beverly Hills BMW,BMW 3 Series,Sedan,Hybrid,individual,Individual,USD,USD,1,46697.56,4.77,46697.56,OK,42841.8,32392.27,10449.52,33,OK,Male,3.4,OK
BMW-1997,18-08-2023,CORRUPTED,2021,3,Q1,UK,UK,Manchester Prestige,BMW 5 Series,Sedan,Diesel,individual,Individual,GBP,GBP,1,46563.49,7.51,46563.49,OK,54143.6,42147.18,11996.42,46,OK,Male,3.4,OK
BMW-4204,09-07-2023,CORRUPTED,2023,9,Q3,USA,USA,Beverly Hills BMW,BMW 3 Series,Sedan,Hybrid,Individual,Individual,USD,USD,1,44962.88,2.34,44962.88,OK,41250.35,30412.73,10837.62,61,OK,Male,3.4,OK
BMW-3481,15-06-2023,CORRUPTED,2022,12,Q4,UK,UK,Edinburgh Motors,BMW X3,SUV,Petrol,individual,Individual,GBP,GBP,1,44166.35,5.01,44166.35,OK,51356.22,38926.69,12429.53,48,OK,Prefer not to say,3.4,OK
BMW-2092,16-05-2023,CORRUPTED,2021,5,Q2,Germany,Germany,Stuttgart Motors,BMW 3 Series,Sedan,Diesel,Individual,Individual,EUR,EUR,1,42880.45,6.5,42880.45,OK,42880.45,33020.17,9860.29,32,OK,Female,3.4,OK
BMW-2871,10-05-2023,CORRUPTED,2022,4,Q2,USA,USA,Miami Auto Group,BMW 2 Series,Coupe,Petrol,Individual,Individual,USD,USD,1,42573.99,5.69,42573.99,OK,39058.7,29818.64,9240.06,38,OK,Prefer not to say,3.4,OK
BMW-2610,22-04-2023,CORRUPTED,2021,12,Q4,USA,USA,Miami Auto Group,BMW 2 Series,Coupe,Petrol,individual,Individual,USD,USD,1,41752.12,4.22,41752.12,OK,38304.7,28793.33,9511.37,68,OK,Male,3.4,OK
BMW-2940,09-04-2023,CORRUPTED,2022,5,Q2,Germany,Germany,AutohaUSA Berlin,BMW 3 Series,Sedan,Diesel,Individual,Individual,EUR,EUR,1,41202.36,5.31,41202.36,OK,41202.36,31329.24,9873.12,50,OK,Male,3.4,OK
BMW-3686,06-04-2023,CORRUPTED,2023,3,Q1,Germany,Germany,BMW Munich HQ,BMW 3 Series,Sedan,Petrol,individual,Individual,EUR,EUR,1,41066.43,3.8,41066.43,OK,41066.43,30737.13,10329.29,40,OK,Female,3.4,OK
BMW-3098,03-04-2023,CORRUPTED,2022,7,Q3,Germany,Germany,BMW Munich HQ,BMW 2 Series,Coupe,Petrol,Individual,Individual,EUR,EUR,1,40956.46,3.59,40956.46,OK,40956.46,30585.24,10371.21,66,OK,Male,3.4,OK
BMW-3447,13-03-2023,CORRUPTED,2022,12,Q4,Germany,Germany,Hamburg Drive,BMW 2 Series,Coupe,Diesel,Individual,Individual,EUR,EUR,1,39901.94,5.57,39901.94,OK,39901.94,30422.54,9479.4,43,OK,Male,3.4,OK
BMW-2512,31-12-2022,CORRUPTED,2021,11,Q4,Germany,Germany,AutohaUSA Berlin,BMW 2 Series,Coupe,Petrol,individual,Individual,EUR,EUR,1,35662.48,7.85,35662.48,OK,35662.48,27864.66,7797.82,68,OK,Female,3.4,OK
BMW-4045,26-12-2022,CORRUPTED,2023,7,Q3,UK,UK,London BMW Centre,BMW 3 Series,Sedan,Hybrid,Individual,Individual,GBP,GBP,1,35437.31,6.69,35437.31,OK,41206.17,31796.18,9410,60,OK,Prefer not to say,3.4,OK
BMW-1910,25-12-2022,CORRUPTED,2021,2,Q1,Germany,Germany,BMW Munich HQ,BMW 2 Series,Coupe,Diesel,Individual,Individual,EUR,EUR,1,35390.18,5.09,35390.18,OK,35390.18,26846.76,8543.41,54,OK,Female,3.4,OK
BMW-1947,09-11-2022,CORRUPTED,2021,2,Q1,China,China,Shenzhen Auto,BMW 5 Series,Sedan,Petrol,Individual,Individual,CNY,CNY,1,427760.9,4.57,4277.609,OK,54146.95,40851.5,13295.45,55,OK,Prefer not to say,3.4,OK
BMW-1985,30-10-2022,CORRUPTED,2021,3,Q1,USA,USA,Dallas BMW,BMW X5,SUV,Petrol,Corporate Fleet,Corporate Fleet,USD,USD,4,77617.65,1.52,3104.7061,OK,284835.42,208257.17,76578.25,49,OK,Female,3.4,OK
BMW-3918,13-10-2022,CORRUPTED,2023,6,Q2,Germany,Germany,Hamburg Drive,BMW i4,Electric,Electric,Individual,Individual,EUR,EUR,1,62379.29,5.43,623.7929,OK,62379.29,47492.42,14886.88,41,OK,Male,3.4,OK
BMW-4286,02-10-2022,CORRUPTED,2023,10,Q4,USA,USA,New York BMW,BMW 2 Series,Coupe,Petrol,individual,Individual,USD,USD,1,40800.42,4.83,408.0042,OK,37431.58,28319.29,9112.29,999,BAD AGE,Prefer not to say,3.4,OK
BMW-3966,30-08-2022,CORRUPTED,2023,6,Q2,China,China,Guangzhou BMW,BMW 5 Series,Sedan,Diesel,individual,Individual,CNY,CNY,1,472233.55,1.05,-472233.55,BAD REVENUE,59776.4,43497.78,16278.62,62,OK,Male,3.4,OK
BMW-1331,22-08-2022,CORRUPTED,2020,5,Q2,South Africa,South Africa,Johannesburg Motors,BMW iX,Electric,Electric,individual,Individual,ZAR,ZAR,1,1763135.19,5.62,-1763135.19,BAD REVENUE,88156.76,67252.26,20904.5,70,OK,Male,3.4,OK
BMW-4246,02-01-2035,CORRUPTED,2023,9,Q3,India,India,Mumbai BMW,BMW 2 Series,Coupe,Petrol,Corporate Fleet,Corporate Fleet,INR,INR,8,3708001.38,0.4,29664011.01,OK,325978.14,235650.88,90327.26,36,OK,Female,3.5,OK
BMW-5202,21-10-2034,CORRUPTED,2024,8,Q3,South Africa,South Africa,Johannesburg Motors,BMW X5,SUV,Hybrid,Corporate Fleet,Corporate Fleet,ZAR,ZAR,8,1472148.81,0.36,11777190.47,OK,588859.52,425499.08,163360.44,33,OK,Female,3.5,OK
BMW-1833,15-07-2034,CORRUPTED,2020,12,Q4,South Africa,South Africa,Cape Town BMW,BMW 5 Series,Sedan,Hybrid,corporate fleet,Corporate Fleet,ZAR,ZAR,6,1147543.71,1.28,6885262.24,OK,344263.11,251072.98,93190.14,51,OK,Prefer not to say,3.5,OK
BMW-4320,14-04-2034,CORRUPTED,2023,10,Q4,India,India,Mumbai BMW,BMW 5 Series,Sedan,Diesel,Individual,Individual,INR,INR,1,5145343.59,5.43,5145343.59,OK,56542.24,43046.46,13495.78,33,OK,Female,3.5,OK
BMW-3743,10-04-2034,CORRUPTED,2023,3,Q1,China,China,Guangzhou BMW,BMW 7 Series,Sedan,Hybrid,lease,Lease,CNY,CNY,7,730328.28,5.42,5112297.98,OK,647126.33,492614.17,154512.16,58,OK,Prefer not to say,3.5,OK
BMW-1890,08-03-2034,CORRUPTED,2021,1,Q1,India,India,Bangalore Motors,BMW X3,SUV,Diesel,Individual,Individual,INR,INR,1,4640018.23,0.71,4640018.23,OK,50989.21,36973.67,14015.55,58,OK,Female,3.5,OK
BMW-1815,25-02-2034,CORRUPTED,2020,12,Q4,India,India,Delhi Prestige Auto,BMW 3 Series,Sedan,Diesel,Individual,Individual,INR,INR,1,4445421.21,0.82,4445421.21,OK,48850.78,35461.63,13389.16,56,OK,Prefer not to say,3.5,OK
BMW-1956,17-02-2034,CORRUPTED,2021,2,Q1,India,India,Delhi Prestige Auto,BMW X3,SUV,Diesel,Individual,Individual,INR,INR,1,4405870.5,3.89,4405870.5,OK,48416.16,36270.2,12145.96,28,OK,Male,3.5,OK
BMW-4902,01-01-2034,CORRUPTED,2024,5,Q2,China,China,Beijing Luxury Motors,BMW i4,Electric,Electric,government,Government,CNY,CNY,8,465613.13,5.41,3724905.03,OK,471506.97,358887.66,112619.31,32,OK,Male,3.5,OK
BMW-1512,13-11-2033,CORRUPTED,2020,8,Q3,China,China,Guangzhou BMW,BMW X3,SUV,Diesel,Corporate Fleet,Corporate Fleet,CNY,CNY,8,413549.56,5.89,3308396.49,OK,418784.37,320380.09,98404.28,25,OK,Prefer not to say,3.5,OK
BMW-2835,30-10-2033,CORRUPTED,2022,3,Q1,China,China,Shenzhen Auto,BMW X3,SUV,Petrol,Corporate Fleet,Corporate Fleet,CNY,CNY,8,394234.09,4.69,3153872.73,OK,399224.4,301574.01,97650.39,48,OK,Female,3.5,OK
BMW-5163,27-10-2033,CORRUPTED,2024,8,Q3,China,China,Beijing Luxury Motors,BMW X5,SUV,Petrol,corporate fleet,Corporate Fleet,CNY,CNY,6,517942.39,7.23,3107654.33,OK,393373.97,305313.53,88060.44,33,OK,Female,3.5,OK
BMW-3733,07-09-2033,CORRUPTED,2023,3,Q1,China,China,Beijing Luxury Motors,BMW X3,SUV,Diesel,Lease,Lease,CNY,CNY,6,436456.52,6.61,2618739.15,OK,331485.97,255549.92,75936.05,25,OK,Prefer not to say,3.5,OK
BMW-4178,16-07-2033,CORRUPTED,2023,8,Q3,South Africa,South Africa,Cape Town BMW,BMW M5,M Sport,Petrol,Individual,Individual,ZAR,ZAR,1,2250366.68,0.89,2250366.68,OK,112518.33,81739.39,30778.94,64,OK,Male,3.5,OK
BMW-3598,15-06-2033,CORRUPTED,2023,1,Q1,South Africa,South Africa,Cape Town BMW,BMW X3,SUV,Diesel,Corporate Fleet,Corporate Fleet,ZAR,ZAR,2,1054326.52,6.65,2108653.03,OK,105432.65,81316.96,24115.7,28,OK,Female,3.5,OK
BMW-4931,07-06-2033,CORRUPTED,2024,5,Q2,UAE,UAE,Dubai BMW,BMW i7,Electric,Electric,corporate fleet,Corporate Fleet,AED,AED,4,516219.66,2.07,2064878.65,OK,516219.66,379545.32,136674.34,60,OK,Female,3.5,OK
BMW-5174,21-05-2033,CORRUPTED,2024,8,Q3,China,China,Beijing Luxury Motors,BMW 5 Series,Sedan,Petrol,Lease,Lease,CNY,CNY,4,495783.77,1.64,1983135.1,OK,251029.76,183746.81,67282.95,34,OK,Female,3.5,OK
BMW-4419,20-03-2033,CORRUPTED,2023,11,Q4,South Africa,South Africa,Cape Town BMW,BMW M3,M Sport,Diesel,individual,Individual,ZAR,ZAR,1,1745112.03,6.72,1745112.03,OK,87255.6,67347.78,19907.82,69,OK,Male,3.5,OK
BMW-3078,04-03-2033,CORRUPTED,2022,6,Q2,South Africa,South Africa,Cape Town BMW,BMW iX,Electric,Electric,Individual,Individual,ZAR,ZAR,1,1688249.25,5.13,1688249.25,OK,84412.46,64062.11,20350.35,37,OK,Prefer not to say,3.5,OK
BMW-5119,18-01-2033,CORRUPTED,2024,7,Q3,South Africa,South Africa,Johannesburg Motors,BMW X5,SUV,Diesel,Individual,Individual,ZAR,ZAR,1,1510651.85,0.67,1510651.85,OK,75532.59,54747.84,20784.75,31,OK,Female,3.5,OK
BMW-3153,13-01-2033,CORRUPTED,2022,7,Q3,South Africa,South Africa,Cape Town BMW,BMW X5,SUV,Diesel,Individual,Individual,ZAR,ZAR,1,1482863.96,2.88,1482863.96,OK,74143.2,54964.06,19179.14,46,OK,Male,3.5,OK
BMW-4900,24-11-2032,CORRUPTED,2024,5,Q2,China,China,Shanghai BMW,BMW 2 Series,Coupe,Diesel,lease,Lease,CNY,CNY,4,328121.45,2.28,1312485.81,OK,166137.44,122405.51,43731.94,59,OK,Prefer not to say,3.5,OK
BMW-4313,12-07-2032,CORRUPTED,2023,10,Q4,China,China,Guangzhou BMW,BMW 2 Series,Coupe,Petrol,Corporate Fleet,Corporate Fleet,CNY,CNY,3,322139.6,5.19,966418.81,OK,122331.49,92904.06,29427.44,0,BAD AGE,Female,3.5,OK
BMW-1112,20-06-2032,CORRUPTED,2020,2,Q1,China,China,Guangzhou BMW,BMW M5,M Sport,Petrol,Individual,Individual,CNY,CNY,1,942797.76,3.59,942797.76,OK,119341.49,89123.22,30218.26,65,OK,Prefer not to say,3.5,OK
BMW-1644,15-06-2032,CORRUPTED,2020,10,Q4,China,China,Shenzhen Auto,BMW M5,M Sport,Diesel,Individual,Individual,CNY,CNY,1,937617.28,2.78,937617.28,OK,118685.73,87895.66,30790.07,27,OK,Prefer not to say,3.5,OK
BMW-4504,07-06-2032,CORRUPTED,2023,12,Q4,UAE,UAE,Dubai BMW,BMW X5,SUV,Petrol,Government,Government,AED,AED,3,307938.3,6.98,923814.91,OK,230953.73,178766.54,52187.18,30,OK,Prefer not to say,3.5,OK
BMW-4844,24-05-2032,CORRUPTED,2024,4,Q2,South Africa,South Africa,Cape Town BMW,BMW 3 Series,Sedan,Diesel,Individual,Individual,ZAR,ZAR,1,908691.42,5.42,908691.42,OK,45434.57,34589.21,10845.36,40,OK,Prefer not to say,3.5,OK
BMW-1444,15-05-2032,CORRUPTED,2020,7,Q3,China,China,Shanghai BMW,BMW i7,Electric,Electric,Individual,Individual,CNY,CNY,1,896207.74,4.02,896207.74,OK,113444.02,85101.21,28342.81,25,OK,Male,3.5,OK
BMW-3092,12-05-2032,CORRUPTED,2022,7,Q3,Germany,Germany,BMW Munich HQ,BMW i7,Electric,Electric,Corporate Fleet,Corporate Fleet,EUR,EUR,7,127344.2,1.83,891409.43,OK,891409.43,653761.67,237647.75,49,OK,Female,3.5,OK
BMW-5296,09-05-2032,CORRUPTED,2024,9,Q3,UAE,UAE,Abu Dhabi Motors,BMW X5,SUV,Petrol,Corporate Fleet,Corporate Fleet,AED,AED,3,293956.87,0.13,881870.61,OK,220467.65,158940.62,61527.04,58,OK,Female,3.5,OK
BMW-4316,27-04-2032,CORRUPTED,2023,10,Q4,China,China,Guangzhou BMW,BMW X7,SUV,Diesel,Individual,Individual,CNY,CNY,1,866919.8,1.61,866919.8,OK,109736.68,80306.26,29430.42,25,OK,Female,3.5,OK
BMW-4259,12-03-2032,CORRUPTED,2023,9,Q3,Australia,Australia,Sydney BMW,BMW i4,Electric,Electric,Corporate Fleet,Corporate Fleet,AUD,AUD,7,115159.31,2.93,806115.15,OK,488554.64,362389.44,126165.19,26,OK,Female,3.5,OK
BMW-3548,09-03-2032,CORRUPTED,2023,1,Q1,USA,USA,New York BMW,BMW i7,Electric,Electric,corporate fleet,Corporate Fleet,USD,USD,6,133829.62,6.4,802977.71,OK,736676.8,566677.09,169999.7,41,OK,Male,3.5,OK
BMW-4975,26-01-2032,CORRUPTED,2024,6,Q2,USA,USA,New York BMW,BMW 7 Series,Sedan,Hybrid,Corporate Fleet,Corporate Fleet,USD,USD,7,108783.09,5.69,761481.62,OK,698606.99,533317.96,165289.03,64,OK,Prefer not to say,3.5,OK
BMW-5094,24-01-2032,CORRUPTED,2024,7,Q3,China,China,Shenzhen Auto,BMW 7 Series,Sedan,Hybrid,Individual,Individual,CNY,CNY,1,759994.4,1.65,759994.4,OK,96201.82,70428.15,25773.68,53,OK,Female,3.5,OK
BMW-1798,13-01-2032,CORRUPTED,2020,12,Q4,China,China,Beijing Luxury Motors,BMW iX,Electric,Electric,Individual,Individual,CNY,CNY,1,750026.86,0.81,750026.86,OK,94940.11,68915.77,26024.34,66,OK,Female,3.5,OK
